feature_id,group1_1,group1_2,group1_3,group1_4,group2_1,group2_2,group2_3,group2_4,group3_1,group3_2,group3_3,group3_4,group4_1,group4_2,group4_3,group4_4
feature_8000,1414,788,992,326,1716,1480,1358,1132,242,486,152,332,2216,2544,1028,1602
feature_8002,0,0,0,0,0,438,0,304,0,0,0,0,2924,3978,2732,2842
feature_8009,0,0,0,0,19402,7044,14948,6134,78,0,0,0,1142,612,500,554
feature_801,0,0,0,158,1690,2308,2016,1032,0,0,0,0,1304,3204,0,2752
feature_8013,0,0,0,0,0,476,0,248,0,0,0,0,2066,3350,2316,2910
feature_8017,0,0,0,0,2122,2974,2094,2374,0,0,0,0,0,0,0,0
feature_802,530,870,352,756,942,842,446,1074,486,804,810,1050,1024,512,792,846
feature_8020,1170,874,1490,524,1864,1712,1914,1380,0,876,0,0,4484,2830,2476,1418
feature_8024,818,384,712,382,1092,1090,654,882,0,0,0,148,1216,1228,868,1602
feature_8025,0,0,0,0,5270,4842,4664,3908,0,0,0,0,754,562,624,446
feature_8026,308,0,390,142,4612,6568,4984,4340,382,750,274,0,390,374,0,312
feature_8030,0,0,0,0,234,738,0,0,0,0,0,0,3066,2530,2910,2842
feature_8031,0,0,0,0,0,300,0,0,0,0,0,0,18686,55590,12412,39234
feature_8033,0,0,0,0,340,644,492,324,0,0,0,0,2814,4522,2380,3866
feature_8037,142,0,178,0,320,1020,484,1202,66,106,112,112,3828,2930,2100,1716
feature_8038,2616,2484,2300,1086,7396,6814,5522,5300,0,740,90,504,15974,24764,11658,17840
feature_804,488,0,462,158,3118,3986,1264,1070,0,0,0,0,378,398,0,0
feature_8041,0,0,118,0,124,0,0,0,2666,390,1814,272,0,0,0,0
feature_8042,180,98,142,0,2910,4476,2476,3600,0,1168,0,692,55646,30142,43520,22562
feature_8043,0,0,0,0,4738,4182,3328,2974,0,0,0,0,0,0,0,0
feature_8044,1742,1252,1276,90,6018,4748,4698,4686,502,6130,332,2726,8644,10898,5814,6600
feature_8048,772,0,590,0,22400,10562,18678,9120,124,0,0,0,3984,2258,2632,1548
feature_805,392,0,380,266,7966,5998,5594,4766,0,246,0,140,5566,5042,3770,3670
feature_8050,0,134,84,70,1008,1378,1040,1298,668,254,466,140,1244,1274,1016,1736
feature_8053,0,0,0,0,2238,2332,2258,1880,0,616,0,0,1802,1520,1536,1462
feature_8054,158,0,0,0,2736,2038,2912,2086,0,0,0,0,0,0,1106,0
feature_8058,0,0,0,0,3384,4056,2956,2878,0,0,0,0,600,584,376,466
feature_8059,260,130,250,222,1972,1306,1534,1342,0,150,0,0,4100,3470,2580,2680
feature_8061,2066,964,1596,672,17572,17878,12924,12536,268,440,270,328,16012,18916,11928,16982
feature_8064,212,0,112,0,160,196,90,82,634,204,442,162,128,0,0,0
feature_8066,386,224,172,0,308,0,250,412,430,506,880,376,1054,652,198,586
feature_8068,584,168,0,0,1522,1688,774,338,82,228,0,0,3060,4662,972,0
feature_8069,628,260,480,0,28228,32500,22972,25500,294,302,0,0,5490,6752,2638,5602
feature_8070,0,902,1028,460,9008,10580,7860,8062,408,610,486,502,3712,4810,2510,3474
feature_8071,0,0,0,0,17076,12456,13726,10418,0,0,0,0,1482,954,946,782
feature_8073,0,0,0,0,3886,1914,2948,1600,0,0,0,0,450,0,404,0
feature_8075,1066,526,1024,438,13188,8336,10966,6504,0,582,0,450,1098,352,956,924
feature_8076,330,308,542,284,4492,3606,3462,2158,126,274,0,0,562,334,612,284
feature_8077,0,0,0,0,8120,8204,9508,8284,0,0,0,0,1726,1398,1644,1370
feature_8079,212,318,0,152,2068,1970,1360,1564,0,0,106,0,3172,2594,2698,1874
feature_808,1068,0,1074,182,4350,3538,4668,2966,0,0,0,0,3298,6976,2630,4806
feature_8082,416,226,294,252,1548,1376,1144,1442,0,368,0,106,3250,3790,2682,3168
feature_8083,126,0,0,0,3956,4620,3792,3390,0,0,0,0,624,456,0,0
feature_8086,798,496,646,220,7746,9968,7594,9078,1024,626,816,456,1068,930,528,436
feature_8087,1528,1634,1450,940,1070,1082,870,770,394,942,436,870,642,798,472,964
feature_8088,2476,1168,1894,644,306,510,442,274,248,512,0,596,554,330,560,368
feature_8089,0,0,0,0,28930,25220,24030,17572,0,0,0,0,602,542,400,436
feature_809,18390,11144,11840,5336,600,788,832,958,0,1198,0,840,0,0,0,0
feature_8090,0,0,0,0,3652,2570,3654,2912,0,0,0,0,0,0,0,0
feature_8091,0,0,0,72,354,1434,248,1150,0,0,0,0,37518,39804,27052,28266
feature_8093,20828,14368,22686,15078,2296,2522,3354,3196,3498,2804,4878,3106,2250,7102,2306,8948
feature_8095,4616,3482,4314,2410,604,734,704,642,1072,740,794,534,632,1702,1018,1352
feature_8097,1778,1082,1126,458,604,756,832,842,334,480,216,366,1428,1282,1172,1048
feature_8098,4066,2674,4440,2794,0,162,762,662,1226,568,952,634,500,1438,1024,1950
feature_810,0,0,0,0,0,0,208,0,146,606,174,508,0,0,0,226
feature_8100,15804,6498,15712,4138,1130,1940,1530,1570,1660,4114,1356,1858,5336,4664,3954,3200
feature_8102,0,0,0,0,4306,7540,6858,6808,0,0,0,0,1938,1904,1236,1424
feature_8103,0,0,0,0,12774,10038,10854,7914,0,0,0,0,3830,2286,3088,2384
feature_8104,0,0,0,0,298,510,596,536,0,0,0,90,9466,9774,10110,7042
feature_8107,0,0,0,0,2878,3142,2062,3118,0,0,0,0,3094,3178,2678,2168
feature_811,3230,2122,2100,1024,0,0,148,258,0,292,0,234,0,0,0,0
feature_8111,2826,1854,3400,1660,536,450,570,572,736,474,652,684,650,1208,776,1892
feature_8114,1396,818,1510,756,288,378,538,488,328,250,338,248,288,1188,582,1370
feature_8116,538,0,726,140,4880,4712,5024,3620,1020,362,528,340,2738,3210,2492,2582
feature_8117,0,0,0,0,2346,3106,2364,2214,0,0,0,66,0,144,298,0
feature_8118,0,0,0,0,1866,3398,1656,1780,0,0,0,0,538,682,0,760
feature_812,0,0,0,0,3074,2824,2636,2170,0,68,0,0,2116,4454,1558,2000
feature_8123,7108,5234,4584,2096,1064,570,866,876,1184,4968,608,2954,8880,4694,6598,4470
feature_8124,1864,1328,992,1220,0,0,114,0,168,564,0,412,502,336,346,286
feature_8125,0,0,0,0,1852,1792,2956,1920,0,0,0,0,0,0,0,192
feature_8129,630,360,620,248,2726,2824,2122,1880,0,306,0,0,2736,3306,2086,1678
feature_813,0,0,0,0,350,202,304,0,0,0,0,0,2766,3530,1790,2440
feature_8130,0,0,0,0,646,540,530,428,0,148,0,104,2148,4700,1404,4220
feature_8132,542,0,496,316,848,1212,936,1536,0,240,0,80,2082,3532,3222,4138
feature_8137,154,232,420,0,1372,1750,1498,1642,106,458,0,164,3788,3070,2922,2622
feature_8139,752,0,574,0,5756,6100,3348,2920,0,0,0,0,19612,15770,12856,12622
feature_8141,0,0,0,0,6732,5382,6072,4294,0,0,0,0,7936,6426,6318,4746
feature_8142,0,0,0,0,1664,1452,1684,1112,0,0,0,0,3542,2190,3078,1516
feature_8143,4020,3906,4154,1490,358,402,372,212,9888,7528,4614,3082,530,0,416,0
feature_8144,562,400,382,284,772,658,498,408,0,504,0,0,2950,3812,1966,3194
feature_8148,0,0,152,0,4160,1766,4068,1342,0,0,0,0,0,392,270,114
feature_815,680,636,596,196,2248,2724,2412,2392,0,38,0,0,1412,4070,996,2810
feature_8152,0,0,0,0,2628,2880,8808,6102,0,0,0,0,552,508,706,0
feature_8153,0,0,0,0,3230,3246,4500,3440,0,468,0,242,1790,1212,1058,1364
feature_8155,844,634,998,376,86,0,0,0,1506,1166,1904,1388,348,224,228,212
feature_8157,0,0,0,0,6514,5106,6382,4398,0,0,0,0,264,154,82,0
feature_8158,0,0,0,0,0,514,290,0,0,0,0,0,8344,5722,4594,2818
feature_816,0,0,114,0,982,744,882,586,0,0,0,0,8442,15222,6672,9574
feature_8164,0,0,0,0,90,292,130,254,0,66,0,302,14082,2546,11138,2912
feature_8167,220,244,0,132,1632,1576,1486,1098,0,0,0,0,1686,3836,1164,2826
feature_8169,0,0,0,0,1166,1414,1074,1142,0,0,0,0,2310,7556,1810,5296
feature_8172,0,0,0,0,5800,5388,4674,4130,0,0,0,0,0,0,0,0
feature_8174,316,364,404,264,8334,6394,5824,5204,234,566,90,384,7462,6316,5456,5506
feature_8175,138,0,0,248,4126,2342,3340,2062,0,0,0,0,2342,2070,2572,1664
feature_8176,368,0,230,0,688,956,1080,740,156,0,0,0,6794,8722,5136,4656
feature_8177,0,0,0,0,520,0,0,0,0,62,0,0,3014,3186,2612,2482
feature_8178,824,690,888,638,628,780,440,474,0,638,0,314,1136,1574,806,1268
feature_818,1512,362,726,0,1822,2438,1730,1512,0,76,0,0,2230,3226,1128,1884
feature_8180,174,324,0,340,2240,3662,1484,2542,96,322,0,308,2104,3414,2150,3456
feature_8181,15968,5692,13746,3792,25618,18984,22386,15362,1268,988,768,660,48532,51178,36168,38646
feature_8185,5164,2430,4662,1482,0,0,0,164,244,654,242,824,328,424,0,0
feature_8186,826,546,624,304,13194,9200,11576,8576,0,152,0,130,1454,1300,752,746
feature_8188,0,0,0,0,388,0,306,406,138,0,0,0,3522,4026,3550,2672
feature_8189,612,300,804,124,778,842,850,626,310,178,346,0,17152,16384,14734,11344
feature_819,0,0,0,0,0,0,3746,3292,0,0,0,0,2196,2486,1294,1082
feature_8191,0,0,88,0,0,0,62,0,0,84,0,124,4220,1178,3042,1236
feature_8193,0,0,0,0,804,726,492,490,0,0,0,0,15770,12700,11972,9718
feature_8195,0,0,0,0,1856,2074,1306,1200,0,0,0,0,4512,2330,2796,2976
feature_8196,420,182,456,204,0,222,0,0,0,1652,0,2450,358,496,404,552
feature_8198,0,0,0,0,32546,33340,22990,27082,0,0,0,0,4752,3210,4020,3084
feature_82,660,676,720,622,580,678,468,578,1154,732,1274,840,708,668,306,460
feature_8200,0,0,0,0,1086,1024,816,74,0,334,0,236,2142,2562,2186,3160
feature_8202,0,0,0,0,134,888,716,984,78,0,0,0,14966,11512,10400,6736
feature_8208,0,0,0,0,5076,6490,2198,5568,0,0,0,0,0,338,0,518
feature_821,0,0,0,0,1796,1730,1752,1556,0,0,0,0,4126,3390,3360,1632
feature_8210,0,0,0,0,8628,10360,4518,8148,0,0,0,0,0,916,534,968
feature_8212,0,0,0,0,12850,11760,10150,10348,0,0,0,0,954,1478,0,1944
feature_8214,174,106,130,0,1232,686,742,596,0,0,0,0,3750,6112,2572,4156
feature_8216,0,0,0,0,4866,5286,3754,5018,0,58,0,0,1254,1758,1046,2076
feature_8217,0,0,0,0,1286,982,1172,1256,0,0,0,0,2984,2890,2818,3290
feature_8219,0,0,0,0,16996,13388,11074,10126,0,0,0,0,1922,1384,2068,1528
feature_822,0,0,276,224,1420,408,1510,2022,0,0,0,0,304,444,2240,4506
feature_8222,964,730,594,712,2520,2908,1952,2710,132,450,180,414,568,1240,502,970
feature_8224,0,0,0,0,3190,3532,1698,3072,0,0,0,0,8054,8032,5228,8220
feature_8225,98,0,0,90,1156,1406,918,1300,0,0,0,0,3240,2934,1986,3040
feature_8227,0,0,0,0,2612,2396,2712,1930,0,0,0,0,524,550,528,462
feature_8230,0,0,0,0,1546,1208,1578,980,0,30,0,76,8798,4194,5818,3998
feature_8234,0,0,0,0,2014,3476,1946,2344,0,0,0,0,350,844,464,628
feature_8235,0,0,0,0,2888,4792,3182,4002,0,0,0,0,392,778,394,466
feature_8236,290,194,182,242,5858,5020,5700,4618,354,468,278,490,2952,2240,1976,2024
feature_8241,0,0,0,0,5630,5096,4344,2210,0,0,0,0,1776,960,0,694
feature_8242,1664,608,1580,736,1038,786,656,940,174,322,104,254,846,830,884,1148
feature_8245,0,262,172,0,0,0,0,0,5236,952,3128,652,0,0,0,0
feature_8246,0,0,204,0,2614,2714,2164,2400,0,516,0,0,1438,1336,946,1104
feature_8248,0,0,0,0,2816,3310,3432,2504,0,0,0,128,0,78,0,0
feature_8249,0,0,0,0,6696,6402,6294,5514,0,0,0,0,9268,4948,7760,4168
feature_8250,7440,4332,4558,2652,3522,2868,2768,2306,0,2322,0,1646,4364,5918,2850,4972
feature_8251,0,0,0,0,4008,3250,4024,3774,0,0,0,0,352,306,436,142
feature_8252,200,0,250,68,11500,12104,9466,10364,418,564,264,0,3376,3326,2436,2576
feature_8253,0,0,0,0,37150,29080,33336,22412,0,0,2808,0,16706,6838,12404,4366
feature_8254,0,0,0,0,3110,3666,2532,3148,0,0,0,0,310,474,204,246
feature_8256,350,298,0,0,1676,1830,1872,2016,2202,520,1858,288,2628,1602,2442,1958
feature_8258,0,0,0,0,18632,11634,18398,9750,0,0,0,0,3502,2880,2594,2226
feature_8259,0,0,0,0,5524,3576,5878,2938,0,0,0,0,1088,950,452,818
feature_826,150,0,0,78,2098,2838,2126,2142,0,0,0,0,5832,3452,4404,4586
feature_8261,104,0,68,0,3038,3220,2804,2698,0,0,0,0,4250,3896,3592,3716
feature_8265,96,138,0,170,2404,8808,0,5902,0,0,0,0,782,1862,636,1414
feature_8266,606,358,438,0,7244,4046,6090,4016,0,0,0,0,286,1032,620,644
feature_8269,0,0,0,0,672,792,536,548,0,0,0,0,2330,2332,3206,2610
feature_827,1904,1786,1758,1268,2060,2646,1720,2402,0,780,0,702,5704,8078,5032,8650
feature_8270,0,0,0,0,1446,1820,1240,1164,0,64,0,130,4558,2676,3200,2404
feature_8275,0,0,0,0,1066,564,380,694,0,0,0,0,5202,7242,3842,4976
feature_8277,194,316,0,108,11752,12082,9656,9144,0,0,0,0,4516,4576,3118,2352
feature_8278,0,0,0,0,4038,4628,4236,5634,0,0,0,0,964,0,988,1128
feature_8279,0,0,0,140,2922,3332,2534,1710,222,0,0,130,2728,1718,1592,1252
feature_828,1834,1010,2432,436,9576,6142,8458,4366,400,1604,216,1220,6832,7906,3762,4592
feature_8281,0,0,0,0,662,406,588,486,0,0,0,0,11782,12460,7972,7982
feature_829,0,0,0,0,2148,2602,0,1874,0,0,0,0,1474,3074,1320,2266
feature_8291,0,0,0,0,0,0,0,0,0,0,0,0,3806,4820,3680,3638
feature_8292,186,0,166,0,194,0,0,0,1602,320,1228,190,2224,2142,2426,1702
feature_8296,1862,1764,1734,1182,566,650,0,432,434,1260,298,1616,0,0,0,0
feature_8297,3510,1668,1552,882,2262,1072,1464,1168,0,1474,0,1040,0,0,0,0
feature_8298,4918,2376,2518,2030,4192,1810,2740,1284,576,2232,330,2266,0,0,0,126
feature_8299,11714,2904,5164,1330,10562,2428,5112,1954,0,2746,0,2100,0,330,0,0
feature_830,742,464,492,368,4378,5222,5396,4048,242,610,0,412,4722,5782,3988,3526
feature_8300,3024,1532,2108,1390,3078,1566,1848,1790,388,1804,310,1792,0,0,0,152
feature_8302,2316,1404,1862,0,468,0,376,288,2688,6788,1402,3268,0,0,0,0
feature_8303,0,0,0,0,4590,5098,4336,4726,0,0,0,0,2412,1348,2016,2238
feature_8310,0,0,74,0,33526,28442,22686,24168,0,0,0,0,660,526,494,350
feature_8311,1126,994,754,612,4668,5916,3142,6128,380,5030,286,5738,1280,1234,778,1450
feature_8312,552,302,212,288,1500,1824,976,1298,0,2026,0,1700,466,662,360,412
feature_8313,832,544,726,440,7498,6064,8730,4494,676,1616,0,1018,3744,4962,3048,3212
feature_832,0,0,0,0,11602,14882,1606,1520,0,0,0,0,1912,2528,492,988
feature_8320,0,0,0,0,3204,3480,2258,2388,0,0,0,0,0,0,204,264
feature_8328,0,0,0,0,2414,3486,1444,2192,0,0,0,0,6590,5572,5764,6308
feature_8331,0,0,0,0,21558,20364,3220,2104,0,0,0,0,2310,4232,1018,1154
feature_8333,0,0,0,0,5606,6094,736,594,0,0,0,0,1176,1332,234,626
feature_8334,1214,584,874,0,216,318,0,0,2094,1698,1070,714,0,0,0,0
feature_8336,1916,826,1634,846,372,0,334,516,1598,1878,1366,1100,0,0,0,0
feature_8337,0,0,0,0,694,514,572,508,0,0,0,0,8776,8136,7058,5576
feature_8338,382,490,402,276,708,492,652,666,1534,694,988,1174,322,370,0,458
feature_8339,0,0,0,0,4076,3846,4408,3032,0,0,0,58,0,398,0,192
feature_834,0,68,0,0,0,742,460,674,0,0,0,0,7200,4102,7098,3534
feature_8341,646,298,566,0,11010,8450,9904,7106,458,0,296,262,31574,28250,25368,24220
feature_8347,0,126,114,128,2640,2690,2796,1952,280,274,0,0,1996,2014,1336,1940
feature_8349,774,734,676,518,738,1122,642,600,290,1124,140,1164,1914,1642,1282,1960
feature_8350,334,362,214,0,206,144,208,0,3912,402,1886,504,782,238,560,0
feature_8354,608,404,384,0,0,0,0,0,330,574,398,602,110,0,0,70
feature_8356,1118,842,1448,472,0,122,228,116,1088,794,1138,624,0,270,0,0
feature_8359,0,0,0,0,2412,1664,2734,1426,0,84,0,0,350,628,0,354
feature_8361,1098,284,690,172,936,726,2186,2572,0,432,0,326,68,204,138,308
feature_8362,960,858,568,444,778,682,356,422,346,830,214,646,2378,1402,2406,1178
feature_8368,0,0,98,0,2418,2604,1986,1852,0,76,0,0,3138,3468,2402,3650
feature_837,394,0,162,152,2462,2538,2058,1324,0,236,0,0,0,5744,1968,4466
feature_8370,2600,1822,2290,852,31622,31758,33806,24620,644,4180,356,1730,16470,25810,1014,18772
feature_8375,3306,1826,2634,1006,96,0,0,102,888,412,558,258,0,0,0,0
feature_8379,0,0,0,0,0,0,0,228,0,0,0,0,7048,5056,4388,3248
feature_8381,0,170,0,0,1538,1356,1738,1110,208,918,0,512,1058,1532,792,714
feature_8385,1350,1360,1286,682,430,336,280,406,316,1140,304,538,544,370,556,632
feature_8386,11528,5854,8116,3670,12028,11852,9570,9112,1418,3678,1258,2366,12624,11788,9394,8050
feature_8389,814,726,792,590,0,0,0,0,5084,2522,3442,1168,0,0,136,0
feature_8393,218,266,374,0,0,0,56,0,2120,732,1454,434,0,0,0,0
feature_8394,5458,1784,2962,1562,162,148,90,158,462,662,532,830,256,428,324,326
feature_8395,300,246,308,0,18136,10986,14292,8158,0,1104,0,0,1750,1584,852,1442
feature_8396,0,66,1116,664,868,804,1110,842,674,962,0,1112,626,798,0,966
feature_8397,434,246,296,176,0,0,42,0,1196,1356,958,1222,0,0,56,0
feature_8398,37902,26392,35532,13562,116278,110826,111784,105646,16146,60704,9396,38410,69358,96538,59832,76782
feature_8399,5756,4280,5036,2300,1702,1232,1936,914,400,3564,0,2758,0,164,0,0
feature_840,348,96,0,0,1390,1528,1044,902,0,64,0,0,1732,3222,1366,2274
feature_8400,1784,1824,1780,1146,974,1078,0,1224,1326,1880,0,2028,1150,462,1562,1540
feature_8401,43054,21428,41580,13472,9650,8168,9892,6146,9708,31290,5270,20240,0,1446,728,94
feature_8403,1326,1672,1452,1136,0,0,0,602,184,1564,696,1342,0,0,0,0
feature_8404,0,0,0,0,62,0,0,0,0,0,0,0,6934,4758,5196,2816
feature_8405,290,194,430,544,136,270,0,254,160,794,218,730,662,520,798,702
feature_8409,178,718,120,838,676,938,680,290,0,1258,120,1746,474,804,770,610
feature_8410,414,0,656,156,692,830,578,508,356,646,262,304,0,0,264,0
feature_8412,0,0,0,0,0,78,0,124,0,0,0,0,4710,922,3838,1296
feature_842,0,530,416,178,5754,5580,4460,5002,0,0,0,0,0,0,0,0
feature_8420,0,0,0,0,0,204,0,0,0,0,0,0,3202,2876,2836,3030
feature_8421,358,0,242,0,448,882,400,134,416,404,384,352,13874,12498,12650,11430
feature_8424,0,184,70,126,292,488,220,422,0,204,0,294,11944,22476,14978,20688
feature_8426,144,236,138,0,0,0,0,120,3994,500,2504,462,0,0,0,0
feature_8428,0,0,0,0,948,604,708,438,0,0,0,0,5884,3438,4772,3552
feature_8429,4764,1718,2972,1690,716,472,152,580,222,342,130,346,626,446,0,562
feature_843,0,0,0,0,984,2188,1290,1432,0,0,0,0,3632,1870,1722,1092
feature_8435,0,0,0,0,3234,2450,2280,2048,0,124,0,0,1406,2124,1318,1136
feature_8438,0,126,158,0,4542,3496,3930,2938,0,0,80,0,1346,1082,764,644
feature_8439,0,214,68,0,140,374,180,190,0,112,0,0,16112,4252,15060,5878
feature_844,4318,1474,3212,716,4066,3740,4674,2772,0,84,0,0,0,0,350,0
feature_8442,0,574,228,228,2072,1262,1084,1074,0,446,62,208,3034,3662,1670,1700
feature_8444,0,0,0,0,0,0,350,0,0,0,0,0,6054,5088,5458,3284
feature_8445,212,718,288,422,614,770,642,1176,0,488,152,512,16944,29610,12424,24642
feature_8447,348,312,256,204,3020,2206,2086,1688,0,266,186,280,2856,2816,2334,3298
feature_8448,720,388,616,626,270,124,288,66,1994,1460,964,1184,208,0,138,120
feature_8451,770,266,632,288,1198,2286,1932,1708,336,1554,0,822,768,1228,506,504
feature_8454,176,278,0,60,668,560,0,556,0,0,0,0,4738,11282,4456,10922
feature_8457,0,540,58,908,258,330,288,326,0,648,0,992,0,232,0,452
feature_846,878,538,788,344,2116,2496,2858,1058,354,566,0,194,1230,670,858,530
feature_8462,1628,952,1382,762,1552,874,1156,1310,804,1166,340,876,1228,990,778,750
feature_8463,0,0,0,0,4610,4132,3624,2860,0,0,0,0,712,800,602,482
feature_8464,0,100,170,0,0,570,112,536,0,198,0,56,12450,8602,7632,5712
feature_8465,0,172,0,170,498,1752,0,1630,0,454,0,202,36368,24308,26412,17006
feature_8468,2394,1034,1586,762,3964,4478,2924,2782,172,346,186,168,4058,5438,2658,3422
feature_8470,1666,670,846,894,0,32,0,0,0,670,88,454,558,718,666,746
feature_8471,0,0,0,0,0,588,0,522,0,0,0,0,15176,9220,10328,5892
feature_8472,0,0,0,0,650,332,382,370,0,0,128,216,7136,6872,5286,5044
feature_8475,192,262,276,0,1894,4012,3486,3044,76,166,0,134,2384,3014,708,1804
feature_848,0,104,0,0,1776,2710,582,856,0,0,0,0,3938,3230,622,688
feature_8480,120,0,102,0,942,1228,672,1162,0,0,0,0,2002,4028,1504,2804
feature_8481,1792,1162,1894,748,10628,11434,8286,8676,1018,0,226,284,0,0,0,0
feature_8483,364,404,90,0,3098,2988,3016,2428,0,1172,0,518,1578,1824,0,1594
feature_8486,122,0,0,0,740,542,596,428,0,0,64,0,3762,2684,2742,1778
feature_8488,0,64,0,120,158,362,0,0,672,200,534,162,1346,1710,1356,1368
feature_8489,1808,0,1802,528,3154,3380,3084,3444,356,3632,310,1930,1144,1108,798,798
feature_849,0,0,0,0,20834,45072,3076,3738,0,0,0,0,2016,4892,116,652
feature_8490,0,0,0,0,2260,3814,1758,1364,0,0,0,0,788,780,504,872
feature_8491,0,0,192,0,5780,6274,5546,4432,130,0,0,328,1146,1782,1354,0
feature_8494,484,280,312,194,412,504,314,432,0,1220,80,1714,880,740,792,1030
feature_8495,2320,1118,2120,448,5644,5866,6456,4534,0,8212,0,4514,2792,4624,2274,2746
feature_8497,0,0,0,0,3002,2036,2382,1222,0,0,0,0,2644,0,0,1496
feature_8499,0,0,0,0,3040,3156,0,0,0,0,0,0,946,720,494,1192
feature_8500,660,590,978,90,6010,5812,5956,6464,80,740,176,450,2360,5358,2466,3256
feature_8502,1342,562,1362,0,7452,8060,7350,6066,152,3518,0,1880,2386,4784,2416,2778
feature_8504,21172,6616,14622,4722,912,1064,878,978,1630,1278,1088,1380,814,1418,892,964
feature_851,216,170,344,100,2774,2160,70,1376,232,2474,0,1190,344,726,368,624
feature_8510,2008,1332,1312,982,810,254,296,496,624,346,390,212,498,270,226,148
feature_8511,0,0,0,0,0,880,0,888,0,0,0,0,7484,9954,5074,8932
feature_8515,0,0,0,0,9674,8878,9056,8170,0,0,0,0,1908,2560,1140,2312
feature_8516,0,0,0,0,17536,13726,11484,11368,0,0,0,0,1720,3176,1638,3016
feature_8518,266,0,532,170,27762,24388,22246,24386,0,0,0,0,3062,4486,2572,4148
feature_8519,0,0,0,0,52992,33658,29422,29594,0,0,0,0,0,1626,114,1318
feature_852,0,0,870,232,2432,1594,3312,5206,0,0,0,92,226,862,3034,1538
feature_8520,1116,542,640,594,85942,84866,74082,69918,0,0,0,0,11518,15016,9812,17066
feature_8523,1068,544,620,344,5132,5764,3308,3664,476,562,352,344,1918,2500,646,1682
feature_8524,416,0,0,0,24706,26546,18732,20654,0,0,0,0,0,0,0,0
feature_8526,1084,1236,1082,562,0,760,596,778,932,1012,782,720,0,0,0,0
feature_8528,1378,980,1534,588,600,750,824,986,1604,1318,806,1048,0,0,0,0
feature_8533,0,0,0,0,1770,1498,2324,1412,0,0,0,0,2524,6260,2240,3276
feature_8534,0,0,0,0,0,654,0,400,0,0,0,0,5192,3698,3722,4196
feature_8539,0,0,0,268,2658,1658,1998,1822,1734,376,1744,144,0,0,0,0
feature_854,468,0,0,194,3408,3832,3390,3850,0,0,0,0,660,916,694,688
feature_8543,0,0,0,0,4164,3356,6496,2886,0,528,0,138,9500,10612,7430,6866
feature_8544,0,0,0,0,8284,6274,8020,5722,0,0,0,300,16652,23300,11104,14746
feature_8545,1412,0,1088,218,0,296,290,0,0,244,0,0,2122,6480,1802,4086
feature_8547,5970,2494,2360,1722,14288,19690,7032,13712,1654,2468,1356,2446,10534,12622,5790,13698
feature_8548,914,412,672,424,1852,2944,1324,0,334,530,512,336,1442,2282,956,1822
feature_8554,0,0,150,0,2222,1406,1954,1182,0,84,0,0,5596,4330,2926,3776
feature_8556,298,272,298,168,0,0,0,0,988,1670,746,1830,0,74,0,0
feature_8558,0,0,0,0,296,1276,276,1006,0,382,0,438,19428,22456,14810,16512
feature_8559,1026,330,592,302,0,0,0,0,0,0,0,0,1168,1734,1156,1474
feature_856,352,0,0,148,4268,4748,2770,3568,0,0,0,0,2094,6218,1526,4440
feature_8562,3182,1108,2486,1086,638,502,534,316,186,504,152,456,1228,1564,1048,1542
feature_8565,0,0,0,0,464,900,0,486,0,0,0,0,13296,10296,12828,7022
feature_8566,740,496,562,560,340,962,696,648,402,0,380,2192,948,978,766,1174
feature_8567,0,0,0,0,0,0,40,0,0,0,64,0,7300,8216,4790,4036
feature_8579,0,838,152,754,406,370,340,294,66,522,78,708,264,268,272,0
feature_8580,602,450,532,556,0,0,0,0,0,1408,0,1574,0,0,162,0
feature_8582,1322,508,1002,562,530,426,504,330,62,160,242,0,774,530,554,534
feature_8583,0,0,0,0,0,0,0,350,0,0,0,0,6094,1756,4186,2216
feature_8585,1516,1252,1054,1040,2166,1688,1828,1374,0,1244,0,1472,986,704,848,802
feature_8587,640,0,350,268,7904,7540,8032,7236,170,0,0,0,2260,2262,2302,1588
feature_859,702,608,712,302,2874,0,2196,3220,876,530,530,514,0,756,1050,1306
feature_8593,1060,558,1096,260,1876,1910,1596,2252,382,56,516,0,1402,1762,1272,1730
feature_8594,1856,942,1970,742,518,0,484,416,658,370,0,0,1380,892,1802,1346
feature_8595,0,0,0,0,0,726,0,818,0,0,0,0,2174,2508,2508,4124
feature_8597,0,0,0,0,0,0,0,554,0,0,0,0,1752,3260,2266,4248
feature_8598,0,0,0,0,98,420,0,638,0,0,0,0,2778,4154,2948,3824
feature_86,1488,1804,2758,992,2462,1352,2854,1330,1802,1414,2122,2112,2976,1760,1624,0
feature_860,298,186,310,342,2382,2892,2598,1124,0,0,66,0,1706,4482,1516,2730
feature_8602,1476,472,1368,680,70,144,0,72,118,730,148,590,480,0,652,680
feature_8605,0,0,0,0,10856,6486,8372,5542,0,0,0,0,632,1252,698,1006
feature_8606,0,0,0,0,0,474,0,422,0,0,0,60,4698,4208,3082,3368
feature_861,0,198,0,0,3084,3124,1530,852,0,0,0,0,1612,3010,1318,1502
feature_8612,46,0,74,0,3374,2758,2256,1986,0,0,0,0,1468,698,1198,792
feature_8613,0,84,0,90,8058,6526,7048,4888,0,0,0,0,302,458,0,606
feature_8616,0,0,0,0,380,792,450,466,0,0,0,0,5854,6386,4992,5744
feature_8618,1970,966,1656,1044,654,714,562,520,248,330,0,218,0,0,0,0
